cell_id,lat,lon,depth_km,Degree,Betweenness,Closeness,PageRank,community
95_82_1,41.735464285714286,15.110971428571428,10.0,0.002201565557729941,0.00013978059520875074,0.29876489074033474,8.971217192444378e-05,2
68_103_0,43.76090657894737,11.954143421052631,0.0,0.008317025440313111,0.0005152647558822137,0.33708050463128386,0.00045751953185033605,5
75_92_1,42.75198914509804,12.764571243137254,10.0,0.027315720808871492,0.0070484265234982,0.3774467561245845,0.0015439804969006946,10
96_82_0,41.7486,15.2109,0.0,0.0004892367906066536,8.182368563176911e-05,0.28511647370623516,2.6511101560437968e-05,0
78_88_0,42.3696696969697,13.08620303030303,0.0,0.005218525766470972,0.00031193226039125316,0.3266480223731522,0.0001949309031461591,5
78_84_0,42.02980707070707,13.058056565656566,0.0,0.01451402478799739,0.004134940251289407,0.3547789863457533,0.0006290960445270357,2
90_39_1,37.88575,14.20855,10.0,0.0009784735812133072,1.8510708502266825e-05,0.28309595808037674,4.8647897472767446e-05,10
76_93_0,42.826679285714285,12.915866428571428,0.0,0.018835616438356163,0.0045981013003836314,0.3705359840473745,0.0008186659351826599,6
108_54_0,39.14052222222222,16.404133333333334,0.0,0.0014677103718199608,3.6477499780445785e-05,0.30953282350268796,5.475413425392677e-05,3
84_130_1,46.09558333333334,14.131916666666667,10.0,0.0009784735812133072,2.197818293066998e-05,0.3010752688172043,4.2226320590222153e-05,5
94_77_1,41.2823,14.936141666666666,10.0,0.0019569471624266144,0.00020788041471607747,0.31345686900958464,7.783415473461191e-05,5
110_56_0,39.3105,16.62925,0.0,0.0006523157208088715,3.7277695101675747e-06,0.2869107497952977,3.168557542560105e-05,5
76_96_7,43.111,12.891,70.0,0.00016307893020221786,2.8975211979916994e-07,0.2583363174857287,1.791955183120057e-05,2
93_82_1,41.73761875,14.86605,10.0,0.002527723418134377,0.0002475187460245055,0.3148571281866961,0.0001118297710527167,2
69_108_1,44.19975882352941,12.098158823529412,10.0,0.0027723418134377037,0.0001804521749816133,0.3011418047882136,0.00013654801633001236,2
111_56_1,39.29448571428571,16.72814285714286,10.0,0.001141552511415525,1.2190925109960104e-06,0.28539514102206087,5.9112739124099204e-05,3
93_97_1,43.118,14.986,10.0,0.00016307893020221786,4.853216540703133e-08,0.2609528267761772,1.740505749000837e-05,3
76_100_0,43.45624545454546,12.955763636363635,0.0,0.003506196999347684,0.00015604243613852892,0.32069452434496104,0.00013935115003137647,5
47_113_0,44.68486451612903,9.367972580645162,0.0,0.007420091324200913,0.0008975758906399612,0.34105509051975863,0.0004086229460300525,2
75_133_0,46.41593620689655,13.00053275862069,0.0,0.008480104370515329,0.0030610432559722133,0.3367473022323512,0.000422640875213514,7
94_76_1,41.19157288135593,14.928749152542373,10.0,0.00839856490541422,0.0012245076311872256,0.33414162330054764,0.00037065568446353,3
100_83_1,41.81305833333334,15.673858333333333,10.0,0.0019569471624266144,3.830035523007736e-05,0.30200201925681497,8.272056368462167e-05,2
93_78_1,41.4005625,14.809149999999999,10.0,0.001141552511415525,1.0664330526600281e-05,0.291465646315089,6.545404986564909e-05,13
52_114_1,44.803,9.986,10.0,0.00016307893020221786,1.1511259490428448e-07,0.2890203379445243,1.6268387908903933e-05,7
61_109_2,44.31889642857143,11.066178571428571,20.0,0.004403131115459882,0.0003059339931704349,0.33640552995391704,0.000194836953216533,7
82_97_0,43.168,13.625,0.0,0.00016307893020221786,9.812758157637909e-08,0.2583363174857287,1.791955183120057e-05,2
